Customer ID	Gender	Birth Date	Married	Dependents	Number of Dependents	Country	City	Number of Referrals	Tenure in Months	Avg Monthly Long Distance Charges	Internet Service	Internet Type	Avg Monthly GB Download	Premium Tech Support	Streaming Movies	Streaming Music	Contract	Paperless Billing	Payment Method	Monthly Charge	Total Refunds	Satisfaction Score
0269-XFESX	Male	2002/04/28	Yes	Yes	3	United States	San Francisco	1	23	48.02	No		0	No	No	No	One Year	No	Credit Card	24.35	0.0	5
1709-EJDOX	Female	1991/02/09	Yes	Yes	3	United States	San Francisco	10	47	41.54	No		0	No	No	No	Two Year	No	Credit Card	19.75	0.0	3
4316-XCSLJ	Male	1989/04/26	No	Yes	3	United States	Palo Alto	0	17	45.61	Yes	DSL	53	No	No	No	Month-to-Month	Yes	Credit Card	50.3	0.0	3
0383-CLDDA	Female	1982/03/06	No	No	0	United States	Stanford	0	69	18.47	Yes	DSL	28	Yes	Yes	Yes	Two Year	Yes	Credit Card	85.35	0.0	3
2709-UQGNP	Male	1986/05/23	No	No	0	United States	San Mateo	0	10	49.04	Yes	Cable	23	No	No	No	Month-to-Month	Yes	Credit Card	51.65	0.0	4
3549-ZTMNH	Male	1968/09/24	Yes	Yes	1	United States	San Mateo	0	12	26.17	No		0	No	No	No	Two Year	Yes	Bank Withdrawal	24.0	0.0	3
8033-ATFAS	Female	1992/02/21	Yes	Yes	2	United States	San Mateo	4	39	48.14	Yes	Cable	23	No	No	No	Month-to-Month	Yes	Credit Card	59.85	0.0	3
0562-HKHML	Male	1985/11/04	Yes	Yes	1	United States	Alameda	9	71	18.99	No		0	No	No	No	Two Year	No	Credit Card	23.9	0.0	4
8277-RVRSV	Female	2002/11/10	Yes	Yes	1	United States	Danville	3	33	1.71	No		0	No	No	No	One Year	No	Credit Card	24.15	0.0	4
7054-ENNGU	Female	2005/02/25	Yes	No	0	United States	Benicia	4	9	12.59	Yes	Cable	76	No	No	No	Month-to-Month	No	Credit Card	50.85	0.0	4
1455-HFBXA	Male	1963/07/31	Yes	No	0	United States	Bethel Island	3	52	18.02	Yes	Fiber Optic	3	Yes	No	No	Two Year	Yes	Credit Card	91.6	0.0	3
9402-CXWPL	Female	1999/05/17	No	No	0	United States	Birds Landing	0	70	8.39	Yes	Fiber Optic	59	No	Yes	Yes	One Year	No	Bank Withdrawal	98.9	0.0	5
1628-BIZYP	Male	1964/11/03	No	No	0	United States	Brentwood	0	1	15.2	Yes	Fiber Optic	2	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	85.0	0.0	4
0082-LDZUE	Male	1970/02/15	No	No	0	United States	Calistoga	0	1	42.95	Yes	DSL	9	No	No	No	Month-to-Month	Yes	Credit Card	44.3	0.0	5
5343-SGUBI	Female	1981/05/25	No	No	0	United States	Concord	0	52	42.9	Yes	Fiber Optic	14	No	No	No	One Year	Yes	Credit Card	80.2	0.0	4
0856-NAOES	Male	1995/09/08	No	No	0	United States	Concord	0	6	45.67	Yes	DSL	71	No	No	No	Month-to-Month	No	Credit Card	60.9	0.0	5
1976-AZZPJ	Male	1977/10/21	Yes	No	0	United States	Concord	3	7	0.0	Yes	DSL	17	No	No	No	Month-to-Month	No	Credit Card	34.2	0.0	4
6156-UZDLF	Female	2005/05/25	No	No	0	United States	Pleasant Hill	0	26	45.09	Yes	Fiber Optic	41	Yes	No	No	One Year	Yes	Credit Card	87.15	0.0	3
3099-OONVS	Male	1990/07/13	Yes	Yes	1	United States	Crockett	6	25	37.97	Yes	DSL	22	Yes	No	No	Month-to-Month	No	Bank Withdrawal	54.3	0.0	4
9500-WBGRP	Male	2005/01/11	No	No	0	United States	Danville	0	69	42.49	No		0	No	No	No	Two Year	Yes	Credit Card	19.1	0.0	3
5183-KLYEM	Female	1994/03/24	No	No	0	United States	El Cerrito	0	72	35.24	Yes	Fiber Optic	42	Yes	Yes	Yes	Two Year	Yes	Credit Card	112.75	0.0	4
5144-PQCDZ	Male	1969/09/29	No	No	0	United States	Fairfield	0	4	34.86	No		0	No	No	No	Month-to-Month	Yes	Credit Card	19.95	0.0	5
8514-VZHEB	Male	1989/10/04	Yes	Yes	2	United States	Travis Afb	10	59	18.75	No		0	No	No	No	Two Year	No	Credit Card	19.5	0.0	3
6625-IUTTT	Male	1995/11/21	No	No	0	United States	Fremont	0	67	49.74	Yes	Cable	41	No	Yes	Yes	Two Year	No	Bank Withdrawal	65.55	0.0	4
0068-FIGTF	Female	2004/06/30	No	No	0	United States	Fremont	0	27	48.91	Yes	DSL	59	Yes	Yes	Yes	One Year	No	Credit Card	78.2	0.0	3
5965-GGPRW	Male	1983/03/01	Yes	Yes	2	United States	Hayward	5	72	36.05	Yes	Fiber Optic	14	No	Yes	Yes	Two Year	No	Bank Withdrawal	105.25	0.0	3
8035-PWSEV	Female	1964/08/11	No	No	0	United States	Hayward	0	6	35.88	Yes	Fiber Optic	10	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	89.25	0.0	3
2236-HILPA	Male	1969/06/04	Yes	Yes	2	United States	Hayward	9	62	11.15	No		0	No	No	No	Two Year	No	Credit Card	20.65	0.0	5
1840-BIUOG	Male	2001/03/18	No	No	0	United States	Hayward	0	20	32.5	Yes	DSL	52	Yes	No	No	One Year	Yes	Bank Withdrawal	68.7	0.0	3
1356-MKYSK	Male	1980/03/14	No	No	0	United States	Castro Valley	0	6	46.59	Yes	DSL	7	Yes	Yes	Yes	Month-to-Month	No	Credit Card	78.65	0.0	3
6080-LNESI	Male	1961/12/06	No	No	0	United States	Hercules	0	51	18.07	No		0	No	No	No	Two Year	No	Credit Card	24.75	0.0	3
1830-IPXVJ	Female	1980/03/08	Yes	Yes	2	United States	Lafayette	6	61	25.4	No		0	No	No	No	Two Year	No	Credit Card	19.75	0.0	3
8398-TBIYD	Female	1979/11/16	No	No	0	United States	Castro Valley	0	72	8.48	Yes	Fiber Optic	22	Yes	No	No	Two Year	Yes	Bank Withdrawal	84.7	0.0	3
9418-RUKPH	Female	1998/07/20	Yes	Yes	3	United States	Newark	7	38	49.9	No		0	No	No	No	Two Year	Yes	Credit Card	19.95	0.0	4
4712-AUQZO	Male	1971/05/09	No	No	0	United States	Pinole	0	18	0.0	Yes	DSL	30	No	No	No	Month-to-Month	No	Credit Card	33.6	0.0	4
9711-FJTBX	Male	1964/11/25	Yes	Yes	1	United States	Pittsburg	4	56	11.48	Yes	Fiber Optic	10	Yes	No	No	One Year	Yes	Credit Card	85.85	0.0	4
2908-ZTPNF	Female	1983/08/07	No	No	0	United States	Pleasanton	0	36	0.0	Yes	Cable	2	Yes	No	No	Month-to-Month	Yes	Bank Withdrawal	34.85	0.0	4
1414-YADCW	Male	1979/11/04	Yes	No	0	United States	Deer Park	3	70	1.07	Yes	Fiber Optic	21	Yes	No	No	Two Year	No	Bank Withdrawal	84.6	0.0	3
8756-RDDLT	Female	1971/11/20	No	No	0	United States	San Leandro	0	68	0.0	Yes	Cable	13	Yes	Yes	Yes	Month-to-Month	No	Bank Withdrawal	44.95	0.0	3
2862-PFNIK	Male	1977/03/18	No	Yes	3	United States	San Leandro	0	1	0.0	Yes	Cable	21	No	No	No	Month-to-Month	Yes	Bank Withdrawal	24.7	0.0	4
5816-QVHRX	Female	1998/05/04	No	No	0	United States	San Leandro	0	37	45.06	Yes	Fiber Optic	82	Yes	Yes	Yes	Month-to-Month	No	Credit Card	100.3	0.0	5
4430-YHXGG	Female	2004/09/25	No	Yes	3	United States	San Lorenzo	0	4	38.97	No		0	No	No	No	Month-to-Month	Yes	Credit Card	25.45	0.0	5
6888-SBYAI	Male	1968/11/09	No	No	0	United States	San Ramon	0	1	38.05	Yes	Cable	14	No	No	No	Month-to-Month	Yes	Credit Card	50.7	0.0	3
7395-XWZOY	Male	1979/07/22	No	No	0	United States	Suisun City	0	20	0.0	Yes	DSL	20	Yes	No	No	Month-to-Month	Yes	Credit Card	55.0	0.0	3
7169-YWAMK	Male	1972/06/10	Yes	Yes	1	United States	Sunol	7	72	15.96	Yes	DSL	26	Yes	No	No	Two Year	No	Bank Withdrawal	68.4	0.0	3
6859-RKMZJ	Male	1986/03/08	Yes	No	0	United States	Vallejo	6	11	44.2	Yes	DSL	15	No	No	No	Month-to-Month	Yes	Bank Withdrawal	55.05	0.0	3
2729-VNVAP	Female	1989/07/16	Yes	Yes	1	United States	Vallejo	0	33	12.51	No		0	No	No	No	Two Year	No	Credit Card	19.8	0.0	4
2049-BAFNW	Female	1964/01/13	No	No	0	United States	Vallejo	0	1	0.0	Yes	DSL	7	Yes	No	No	Month-to-Month	No	Credit Card	35.9	0.0	5
3842-QTGDL	Male	1965/07/16	Yes	No	0	United States	Walnut Creek	8	16	46.0	Yes	Fiber Optic	30	No	No	No	Month-to-Month	No	Bank Withdrawal	80.75	0.0	3
7163-OCEQI	Male	1960/10/27	Yes	Yes	2	United States	Walnut Creek	6	22	36.15	Yes	DSL	11	Yes	Yes	Yes	One Year	Yes	Credit Card	78.65	0.0	3
9782-LGXMC	Female	1989/03/25	Yes	Yes	1	United States	Walnut Creek	6	49	35.29	Yes	DSL	28	Yes	No	No	Month-to-Month	No	Bank Withdrawal	61.75	0.0	3
5975-BAICR	Male	1988/11/08	Yes	Yes	2	United States	Yountville	8	36	47.45	Yes	DSL	14	No	Yes	Yes	One Year	Yes	Credit Card	63.7	0.0	3
4673-KKSLS	Female	1968/05/15	No	No	0	United States	Oakland	0	31	40.92	Yes	Fiber Optic	20	Yes	No	No	Month-to-Month	No	Bank Withdrawal	87.6	0.0	4
4853-OITSN	Male	1991/10/22	Yes	No	0	United States	Oakland	8	5	15.74	Yes	Fiber Optic	28	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	89.15	0.0	3
9800-OUIGR	Male	1963/01/12	Yes	Yes	1	United States	Oakland	4	66	7.83	No		0	No	No	No	Two Year	No	Credit Card	20.0	0.0	3
2324-EFHVG	Male	1987/05/26	No	No	0	United States	Oakland	0	64	45.82	Yes	Fiber Optic	14	No	Yes	Yes	Two Year	Yes	Bank Withdrawal	104.4	0.0	4
7094-MSZAO	Male	1969/10/31	Yes	Yes	3	United States	Oakland	7	10	13.83	No		0	No	No	No	Month-to-Month	Yes	Credit Card	20.05	0.0	4
6907-CQGPN	Male	1984/01/19	No	No	0	United States	Oakland	0	29	0.0	Yes	DSL	27	Yes	No	No	Month-to-Month	No	Bank Withdrawal	34.3	0.0	5
0780-XNZFN	Male	1964/12/16	No	No	0	United States	Oakland	0	57	1.69	No		0	No	No	No	Two Year	No	Bank Withdrawal	20.65	0.0	5
0239-OXEXL	Female	1987/07/11	No	No	0	United States	Oakland	0	46	43.27	Yes	Fiber Optic	21	No	No	No	Month-to-Month	No	Credit Card	84.25	0.0	4
2675-IJRGJ	Male	1962/01/11	No	No	0	United States	Oakland	0	53	23.17	No		0	No	No	No	Two Year	No	Bank Withdrawal	19.65	0.0	3
7049-GKVZY	Female	1979/03/10	No	No	0	United States	Berkeley	0	17	12.69	Yes	Cable	22	Yes	Yes	Yes	One Year	No	Credit Card	79.85	0.0	3
8577-QSOCG	Female	1970/04/15	Yes	Yes	1	United States	Berkeley	9	38	26.84	No		0	No	No	No	Two Year	Yes	Credit Card	20.2	0.0	4
3721-CNZHX	Male	1975/10/25	No	No	0	United States	Berkeley	0	15	5.54	No		0	No	No	No	One Year	No	Credit Card	19.8	0.0	4
0212-ISBBF	Female	1973/04/17	No	No	0	United States	Berkeley	0	22	0.0	Yes	Cable	22	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	50.35	0.0	3
3585-YNADK	Female	1999/11/18	Yes	No	0	United States	Berkeley	2	57	6.63	Yes	Cable	27	Yes	No	No	One Year	No	Bank Withdrawal	74.6	0.0	4
1099-GODLO	Female	1962/11/23	Yes	Yes	3	United States	Berkeley	9	1	30.09	No		0	No	No	No	Two Year	No	Credit Card	20.35	0.0	5
6828-HMKWP	Male	2000/06/28	Yes	Yes	1	United States	Berkeley	3	12	49.7	No		0	No	No	No	Two Year	No	Bank Withdrawal	21.05	0.0	4
1472-TNCWL	Male	1969/05/19	No	Yes	1	United States	El Sobrante	0	36	21.3	Yes	Fiber Optic	18	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	94.7	0.0	3
2080-GKCWQ	Male	1970/04/27	No	No	0	United States	San Pablo	0	2	3.76	Yes	Fiber Optic	16	No	No	No	Month-to-Month	No	Bank Withdrawal	74.95	0.0	4
2193-SFWQW	Male	1977/04/06	Yes	Yes	1	United States	San Rafael	9	72	24.08	Yes	Fiber Optic	19	Yes	Yes	Yes	Two Year	No	Bank Withdrawal	111.95	0.0	3
5656-JAMLX	Male	1995/11/21	No	No	0	United States	Greenbrae	0	62	14.17	No		0	No	No	No	Two Year	No	Bank Withdrawal	19.85	0.0	5
3462-BJQQA	Female	2001/12/20	No	No	0	United States	Belvedere Tiburon	0	6	34.42	Yes	Fiber Optic	42	No	No	No	Month-to-Month	Yes	Bank Withdrawal	89.75	0.0	5
0442-TDYUO	Male	1980/02/29	Yes	No	0	United States	Bodega	4	48	33.06	No		0	No	No	No	Two Year	Yes	Credit Card	20.05	0.0	3
6733-LRIZX	Male	1982/03/20	No	No	0	United States	Bodega Bay	0	35	20.07	Yes	Fiber Optic	23	Yes	Yes	Yes	Two Year	Yes	Bank Withdrawal	108.95	0.0	3
9503-XJUME	Male	2001/08/21	No	Yes	2	United States	Bolinas	0	52	22.65	No		0	No	No	No	One Year	No	Credit Card	19.65	0.0	4
4367-NHWMM	Female	1987/03/13	No	No	0	United States	Corte Madera	0	1	0.0	Yes	Cable	13	No	No	No	Month-to-Month	Yes	Credit Card	24.9	0.0	4
3779-OSWCF	Female	1986/08/03	Yes	No	0	United States	Dillon Beach	8	71	12.12	Yes	Cable	23	Yes	Yes	Yes	Two Year	No	Credit Card	93.2	0.0	3
6736-DHUQI	Female	1960/02/07	Yes	Yes	3	United States	Fairfax	5	67	3.47	Yes	Fiber Optic	21	No	No	No	One Year	No	Bank Withdrawal	84.8	0.0	4
1360-RCYRT	Male	1979/01/15	Yes	Yes	1	United States	Forest Knolls	2	23	0.0	Yes	DSL	19	Yes	No	No	Month-to-Month	Yes	Bank Withdrawal	30.35	0.0	4
2724-FJDYW	Male	1993/08/15	No	Yes	3	United States	Inverness	0	39	0.0	Yes	DSL	29	Yes	Yes	Yes	One Year	No	Bank Withdrawal	54.85	0.0	4
4451-RWASJ	Male	1989/07/05	Yes	Yes	3	United States	Lagunitas	9	15	49.36	No		0	No	No	No	One Year	Yes	Credit Card	19.5	0.0	4
3460-TJBWI	Male	1966/04/11	Yes	Yes	3	United States	Marshall	1	24	7.37	No		0	No	No	No	Two Year	No	Credit Card	24.2	0.0	5
5917-HBSDW	Female	2004/06/12	Yes	Yes	2	United States	Mill Valley	1	37	2.68	No		0	No	No	No	Month-to-Month	No	Bank Withdrawal	19.35	0.0	5
0956-ACVZC	Female	2001/04/23	No	No	0	United States	Novato	0	54	48.97	Yes	Fiber Optic	42	No	Yes	Yes	One Year	Yes	Credit Card	94.1	0.0	3
2325-NBPZG	Female	2004/06/03	No	No	0	United States	Novato	0	3	10.1	Yes	Fiber Optic	73	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.55	0.0	3
4482-FTFFX	Male	2001/11/13	No	No	0	United States	Penngrove	0	5	26.86	Yes	DSL	71	Yes	No	No	Month-to-Month	No	Bank Withdrawal	56.15	0.0	4
8859-DZTGQ	Male	2003/07/15	No	No	0	United States	Petaluma	0	33	14.48	No		0	No	No	No	Two Year	No	Credit Card	20.35	0.0	3
0440-MOGPM	Female	1973/09/25	No	No	0	United States	Petaluma	0	41	6.16	Yes	DSL	12	No	Yes	Yes	One Year	Yes	Bank Withdrawal	80.55	0.0	3
0020-JDNXP	Female	1972/08/22	Yes	Yes	1	United States	Point Reyes Station	0	34	0.0	Yes	DSL	20	Yes	Yes	Yes	One Year	No	Credit Card	61.25	0.0	4
3752-CQSJI	Female	1965/12/28	Yes	Yes	1	United States	San Anselmo	1	13	16.4	No		0	No	No	No	Month-to-Month	Yes	Credit Card	20.45	0.0	3
5025-GOOKI	Female	1978/08/21	No	No	0	United States	San Geronimo	0	20	33.86	No		0	No	No	No	Month-to-Month	Yes	Credit Card	18.9	0.0	5
2887-JPYLU	Female	1966/10/28	No	Yes	3	United States	Stinson Beach	0	41	38.94	Yes	DSL	28	No	No	No	Month-to-Month	No	Bank Withdrawal	45.2	0.0	5
4770-QAZXN	Female	1982/01/12	No	No	0	United States	Tomales	0	13	46.3	No		0	No	No	No	Month-to-Month	No	Credit Card	19.45	0.0	5
4896-CPRPF	Male	1986/08/08	Yes	Yes	3	United States	Valley Ford	1	35	13.67	No		0	No	No	No	Two Year	No	Bank Withdrawal	25.45	0.0	4
9714-EDSUC	Male	1999/11/27	No	No	0	United States	Alviso	0	4	11.5	Yes	Fiber Optic	41	Yes	Yes	Yes	Month-to-Month	Yes	Credit Card	94.9	0.0	4
7353-YOWFP	Female	1983/03/03	No	No	0	United States	Brookdale	0	7	39.59	No		0	No	No	No	One Year	No	Credit Card	20.25	0.0	5
8008-ESFLK	Female	1981/05/02	Yes	No	0	United States	Capitola	1	53	6.68	Yes	Fiber Optic	25	Yes	Yes	Yes	One Year	No	Bank Withdrawal	110.5	0.0	3
3363-EWLGO	Female	1991/11/24	No	No	0	United States	Freedom	0	5	34.8	No		0	No	No	No	Month-to-Month	No	Credit Card	19.95	0.0	3
1689-YQBYY	Female	1981/07/31	No	Yes	1	United States	Los Gatos	0	12	26.13	Yes	Fiber Optic	23	No	No	No	Month-to-Month	Yes	Bank Withdrawal	76.6	0.0	3
4487-ZYJZK	Female	1964/08/26	Yes	Yes	2	United States	Los Gatos	1	38	36.72	No		0	No	No	No	One Year	No	Credit Card	19.6	0.0	3
2959-FENLU	Female	1960/01/25	No	No	0	United States	Los Gatos	0	9	48.38	Yes	Fiber Optic	8	No	Yes	Yes	Month-to-Month	Yes	Credit Card	85.3	0.0	5
0708-LGSMF	Male	1968/01/29	Yes	No	0	United States	Milpitas	1	13	14.32	Yes	DSL	4	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	65.85	0.0	3
7634-HLQJR	Female	1972/01/31	Yes	Yes	1	United States	Moss Landing	1	47	1.44	No		0	No	No	No	Two Year	No	Credit Card	20.05	0.0	5
0487-RPVUM	Male	1975/09/12	Yes	No	0	United States	Mount Hermon	1	61	15.15	Yes	Fiber Optic	28	Yes	No	No	Month-to-Month	No	Bank Withdrawal	99.4	0.0	4
4079-ULGFR	Male	2002/08/11	No	No	0	United States	Paicines	0	16	4.13	No		0	No	No	No	Month-to-Month	No	Credit Card	20.0	0.0	3
2516-XSJKX	Female	2004/03/30	Yes	Yes	2	United States	San Juan Bautista	1	41	32.29	Yes	DSL	69	Yes	Yes	Yes	Two Year	No	Bank Withdrawal	78.45	0.0	3
0057-QBUQH	Female	1993/08/07	No	Yes	3	United States	San Martin	0	43	30.64	No		0	No	No	No	Two Year	Yes	Bank Withdrawal	25.1	0.0	4
6599-SFQVE	Female	1997/09/22	No	No	0	United States	Santa Clara	0	6	37.57	Yes	Cable	58	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	55.0	0.0	5
8331-ZXFOE	Female	1968/04/01	No	No	0	United States	Santa Clara	0	58	42.33	Yes	Cable	7	Yes	No	No	One Year	Yes	Credit Card	71.1	0.0	3
4003-FUSHP	Male	1962/06/06	No	No	0	United States	Santa Cruz	0	19	46.49	Yes	Cable	8	Yes	No	No	Month-to-Month	Yes	Credit Card	61.55	0.0	3
0356-ERHVT	Male	1970/04/26	Yes	No	0	United States	Santa Cruz	1	11	12.95	Yes	Cable	6	No	No	No	Month-to-Month	Yes	Bank Withdrawal	45.9	0.0	5
7325-ENZFI	Female	1987/11/29	No	No	0	United States	Santa Cruz	0	39	0.0	Yes	DSL	19	Yes	No	No	One Year	Yes	Bank Withdrawal	40.3	0.0	3
3920-HIHMQ	Female	1971/09/04	No	Yes	1	United States	Scotts Valley	0	26	16.34	Yes	DSL	19	No	No	No	Month-to-Month	Yes	Credit Card	49.5	0.0	5
0613-WUXUM	Female	1986/11/23	Yes	Yes	3	United States	Soquel	1	70	38.63	No		0	No	No	No	Two Year	Yes	Credit Card	19.2	0.0	3
4458-KVRBJ	Male	1999/02/10	No	No	0	United States	San Jose	0	59	25.89	No		0	No	No	No	Two Year	No	Credit Card	25.0	0.0	4
1397-XKKWR	Male	1977/11/07	No	No	0	United States	San Jose	0	7	0.0	Yes	DSL	14	No	No	No	One Year	No	Credit Card	35.3	0.0	4
8097-OMULG	Male	1961/12/30	Yes	Yes	2	United States	San Jose	1	59	15.94	Yes	DSL	19	Yes	Yes	Yes	One Year	No	Credit Card	76.75	0.0	4
6013-BHCAW	Male	1997/02/04	Yes	Yes	3	United States	San Jose	1	61	32.96	Yes	DSL	41	Yes	Yes	Yes	Two Year	Yes	Bank Withdrawal	81.0	0.0	4
0401-WDBXM	Male	2002/02/01	Yes	Yes	3	United States	San Jose	4	72	8.33	Yes	Fiber Optic	59	No	Yes	Yes	Two Year	Yes	Bank Withdrawal	105.55	0.0	3
3387-PLKUI	Female	1997/10/05	Yes	Yes	1	United States	San Jose	6	13	16.74	No		0	No	No	No	Month-to-Month	No	Credit Card	18.8	0.0	5
6096-EGVTU	Female	1974/03/26	Yes	Yes	1	United States	San Jose	6	64	19.23	No		0	No	No	No	One Year	No	Credit Card	24.9	0.0	4
5081-NWSUP	Female	1970/07/29	No	No	0	United States	San Jose	0	10	37.45	Yes	DSL	5	Yes	Yes	Yes	One Year	No	Credit Card	64.9	0.0	3
2580-ATZSQ	Female	1969/11/25	Yes	Yes	2	United States	San Jose	0	65	19.25	Yes	DSL	19	No	No	No	One Year	No	Bank Withdrawal	61.35	0.0	3
8085-MSNLK	Female	2003/04/09	Yes	No	0	United States	San Jose	3	62	42.68	Yes	Fiber Optic	51	Yes	Yes	Yes	Two Year	No	Credit Card	113.95	0.0	3
9691-HKOVS	Female	2004/08/13	Yes	No	0	United States	San Jose	8	55	47.46	Yes	DSL	53	Yes	Yes	Yes	One Year	Yes	Bank Withdrawal	90.15	0.0	3
9881-VCZEP	Female	1995/11/09	Yes	No	0	United States	San Jose	8	25	12.12	Yes	Cable	59	No	No	No	Month-to-Month	No	Bank Withdrawal	54.1	0.0	3
8757-TFHHJ	Male	1969/11/05	No	No	0	United States	San Jose	0	1	38.21	Yes	Cable	13	No	No	No	Month-to-Month	Yes	Credit Card	49.8	0.0	3
5119-KEPFY	Male	1974/08/29	Yes	No	0	United States	San Jose	3	36	5.99	Yes	Fiber Optic	6	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	95.0	0.0	5
0916-KNFAJ	Male	1987/09/24	Yes	No	0	United States	San Jose	1	61	4.69	Yes	Cable	4	No	Yes	Yes	Two Year	Yes	Credit Card	69.9	0.0	4
8319-QBEHW	Male	1992/12/02	No	Yes	3	United States	San Jose	0	26	0.0	Yes	Cable	58	No	No	No	One Year	Yes	Bank Withdrawal	39.95	0.0	4
9625-QNLUX	Male	1973/01/04	Yes	Yes	2	United States	San Jose	2	68	21.86	Yes	Fiber Optic	29	No	Yes	Yes	Two Year	Yes	Credit Card	103.25	0.0	4
4024-CSNBY	Female	1985/07/28	Yes	No	0	United States	Mount Hamilton	8	72	11.02	Yes	Fiber Optic	17	Yes	No	No	Two Year	Yes	Bank Withdrawal	94.25	0.0	4
7110-BDTWG	Female	1965/10/18	Yes	No	0	United States	San Jose	4	71	0.0	Yes	Cable	6	Yes	Yes	Yes	Two Year	Yes	Bank Withdrawal	47.05	0.0	4
7493-GVFIO	Male	1968/12/22	No	No	0	United States	Stockton	0	57	12.99	No		0	No	No	No	Two Year	No	Credit Card	20.55	0.0	3
0690-SRQID	Male	2004/05/15	No	No	0	United States	Stockton	0	4	18.28	No		0	No	No	No	Month-to-Month	Yes	Credit Card	19.65	0.0	3
9114-DPSIA	Male	2002/08/27	Yes	Yes	3	United States	Stockton	8	72	2.73	Yes	DSL	59	Yes	Yes	Yes	Two Year	No	Credit Card	81.0	0.0	3
4700-UBQMV	Male	1982/03/15	Yes	Yes	3	United States	Stockton	6	21	31.55	Yes	DSL	23	No	Yes	Yes	One Year	Yes	Bank Withdrawal	75.9	0.0	4
7711-GQBZC	Female	1982/09/15	Yes	Yes	1	United States	Stockton	1	71	19.49	No		0	No	No	No	Two Year	No	Bank Withdrawal	24.7	0.0	4
9795-NREXC	Female	1983/07/26	Yes	No	0	United States	Stockton	5	64	11.85	Yes	DSL	2	Yes	Yes	Yes	Two Year	Yes	Credit Card	85.0	0.0	4
8573-CGOCC	Male	1976/12/25	No	No	0	United States	Stockton	0	16	24.79	No		0	No	No	No	Month-to-Month	No	Credit Card	19.75	0.0	5
7356-AYNJP	Female	1991/12/15	No	No	0	United States	Stockton	0	4	6.36	No		0	No	No	No	One Year	No	Bank Withdrawal	23.9	0.0	4
6286-SUUWT	Male	1980/03/02	No	No	0	United States	Arnold	0	1	27.08	No		0	No	No	No	Month-to-Month	No	Credit Card	19.95	0.0	4
4819-HJPIW	Male	1992/02/01	No	No	0	United States	Avery	0	18	0.0	Yes	DSL	8	No	No	No	Month-to-Month	No	Credit Card	25.15	0.0	3
8654-DHAOW	Female	1977/08/25	No	No	0	United States	Burson	0	2	21.3	Yes	DSL	7	No	No	No	Month-to-Month	No	Credit Card	54.15	0.0	5
5438-QMDDL	Female	2004/03/16	Yes	No	0	United States	Campo Seco	3	19	8.3	Yes	DSL	48	No	Yes	Yes	Month-to-Month	Yes	Credit Card	59.8	0.0	3
9812-GHVRI	Female	1974/06/24	No	No	0	United States	Clements	0	40	33.66	Yes	Fiber Optic	20	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	83.85	0.0	4
1228-ZLNBX	Male	1999/03/08	No	No	0	United States	Farmington	0	21	3.26	Yes	Fiber Optic	51	No	No	No	Month-to-Month	No	Credit Card	75.3	0.0	3
4226-KKDON	Male	1983/09/13	No	No	0	United States	French Camp	0	8	30.8	Yes	DSL	27	Yes	No	No	Month-to-Month	Yes	Bank Withdrawal	66.65	0.0	4
3831-YCPUO	Female	1986/02/28	Yes	Yes	1	United States	Glencoe	3	72	32.23	Yes	Fiber Optic	19	Yes	Yes	Yes	Two Year	Yes	Credit Card	109.5	0.0	3
7445-WMRBW	Female	1975/06/22	No	No	0	United States	Hathaway Pines	0	48	21.39	Yes	DSL	3	Yes	No	No	One Year	Yes	Bank Withdrawal	73.85	0.0	4
3308-DGHKL	Male	1970/09/23	No	No	0	United States	Linden	0	69	17.74	No		0	No	No	No	Two Year	Yes	Bank Withdrawal	19.3	0.0	5
9924-JPRMC	Male	1964/03/23	No	No	0	United States	Lockeford	0	72	36.49	Yes	Fiber Optic	27	Yes	Yes	Yes	Two Year	Yes	Bank Withdrawal	118.2	0.0	3
0080-EMYVY	Female	1960/06/24	No	No	0	United States	Lodi	0	14	24.04	Yes	Cable	12	No	No	No	One Year	No	Credit Card	51.45	0.0	3
6218-KNUBD	Male	1966/01/06	No	No	0	United States	Lodi	0	6	10.88	Yes	Cable	8	No	No	No	Month-to-Month	No	Bank Withdrawal	59.45	0.0	4
7337-CINUD	Female	1976/01/13	Yes	Yes	3	United States	Mokelumne Hill	6	8	17.2	No		0	No	No	No	Two Year	No	Bank Withdrawal	19.5	0.0	4
7609-NRNCA	Female	2003/10/17	No	No	0	United States	Mountain Ranch	0	17	42.42	No		0	No	No	No	One Year	No	Credit Card	19.55	0.0	3
0623-EJQEG	Male	1974/10/23	No	No	0	United States	Murphys	0	65	2.72	Yes	Fiber Optic	16	Yes	Yes	Yes	One Year	No	Bank Withdrawal	93.55	0.0	3
